,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot
1801,1801,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577914980.0,56.07907466666667,11.124672333333333,12.733333333333333,199.7333333333334,2020-01-01 22:43:00,246414000,-2.0008522298930504,-0.1717787326007624,-174.53333333333325,38.951766394768256,15.723283078793276,0.7548127727454056,0.2451872272545944,0.0349899337396863,11.478894666727273,-0.0985161256496906,199.36513703145465,-0.3681963018787826,-3.046181321147435,2.008212533284741,60.0,-0.002067856676729901,0.038888888888886676,-0.0944444444444447,-0.059931460051636444
1807,1807,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915040.0,56.07582966666667,11.122580333333334,12.133333333333333,199.9333333333334,2020-01-01 22:44:00,246414000,-1.6716148511980746,-0.0392981681072991,-175.31333333333322,37.89978194399454,15.248096956481897,0.7462558261887244,0.2537441738112755,0.0272919319290923,11.20699618,-0.0763464686813187,199.68600764000004,-0.2473256933333516,-3.0597948893129905,1.6720767197597575,60.0,0.00142615775944685,0.03333333333333144,-0.09999999999999994,-0.05602263558749728
1813,1813,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915100.0,56.07269018181818,11.120571363636364,11.536363636363635,199.37272727272733,2020-01-01 22:45:00,246414000,-1.3491947057569995,0.0890007686004332,-173.9527272727272,36.74540541422213,14.848047368409883,0.7571045372603109,0.2428954627396891,0.0194564401181801,10.945454545454544,-0.0512214342001576,199.59090909090915,0.2181818181818187,-3.036047833732826,1.3521270246741555,60.0,-0.001808118511931069,-0.09343434343434372,-0.0994949494949496,-0.05332494918093367
1819,1819,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915160.0,56.06977727272727,11.118719727272728,11.036363636363635,199.70000000000005,2020-01-01 22:46:00,246414000,-1.0399205925707968,0.215355994263898,-173.91999999999985,35.6006428348897,14.67130959236017,0.7636864529776065,0.2363135470223935,0.0110607663285035,10.642899856,-0.0356515781219108,198.83232438800005,-0.8676756119999993,-3.035476635068535,1.0619854250968745,60.0,-0.001096985952882601,0.05454545454545231,-0.08333333333333333,-0.04835693326288015
1825,1825,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915220.0,56.06696372727273,11.117004636363635,10.536363636363635,197.2909090909092,2020-01-01 22:47:00,246414000,-0.738141292911256,0.3360939632836563,-172.25090909090898,35.19446148854719,13.393324644667878,0.763090591252506,0.236909408747494,0.0039476345427832,10.405254016363635,-0.0124435359792925,195.8314744727273,-1.459434618181831,-3.0063455031897943,0.8110559293022993,60.0,9.931028751675175e-05,-0.4015151515151416,-0.08333333333333333,-0.04182158263242921
1831,1831,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915280.0,56.064222,11.115887666666667,9.9,188.7666666666667,2020-01-01 22:48:00,246414000,-0.4390177114001272,0.4383937737324917,-162.08484848484835,34.44564109658276,10.685544935895088,0.7528792560705825,0.2471207439294175,0.0023098485638192,9.81684545,-0.0083994494949494,187.04813930000003,-1.7185273666666774,-2.8289142736567463,0.6204237678961215,60.0,0.0017018891969872486,-1.4207070707070812,-0.10606060606060581,-0.03177202690102963
1837,1837,af7db949ad,355798000,Cargo,62.0,400.0,14.0,4,1577915340.0,56.06158855555555,11.11576111111111,9.244444444444444,177.23333333333338,2020-01-01 22:49:00,246414000,-0.1491194691480273,0.5033547789213739,-154.49333333333325,33.724985406091164,5.7448824951684045,0.598561668112777,0.401438331887223,0.0038773433893124,9.127461654545456,-0.0126543883304194,175.53052398585865,-1.7028093474747266,-2.6964173390477715,0.5249787134179582,60.0,0.025719597992967583,-1.9222222222222218,-0.10925925925925946,-0.015907509079693887
1846,1846,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577982840.0,55.94701083333334,10.999021666666668,15.716666666666669,37.54999999999996,2020-01-02 17:34:00,266209000,6.168913403381433,3.315848242604172,164.6500000000001,-37.71941840055726,-24.127743999799662,0.90998207105204,0.0900179289479599,0.1476294791549316,15.573147499999996,-0.009131654294804,38.2241708333333,0.6741708333333349,2.873684613408665,7.003594944483887,60.0,0.00705895695673545,-0.05500000000000682,-0.030555555555555298,-0.06405061112210249
1858,1858,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577982900.0,55.95048083333334,11.0034295,15.316666666666666,35.51666666666671,2020-01-02 17:35:00,266209000,5.842554552457922,3.1202915622031644,166.68333333333328,-37.91189673563223,-22.878370204081165,0.6070151018501937,0.3929848981498063,0.1435739457846338,15.4,0.0054406964091404,35.020900475000005,-0.4957661916667035,2.909172974865881,6.623568760993053,60.0,0.0504944948669744,-0.33888888888887553,-0.06666666666666703,-0.06333769724847234
1866,1866,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577982960.0,55.95381966666666,11.008135833333332,15.3,38.133333333333326,2020-01-02 17:36:00,266209000,5.524324825048563,2.9141319529705765,164.0666666666666,-37.07150131052789,-23.946690559290698,0.9381977574507648,0.0618022425492351,0.1323374386104501,15.330730465714286,0.0020085271708683,35.770417126666686,-2.36291620666664,2.863503526105362,6.2458249905014105,60.0,-0.055197109266761864,0.4361111111111029,-0.00277777777777762,-0.06295729508194044
1872,1872,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983020.0,55.957207833333335,11.012741333333333,15.216666666666669,37.633333333333326,2020-01-02 17:37:00,266209000,5.202188940369013,2.7109756264841,164.5666666666666,-37.10258821210485,-23.642937576102465,0.8732420794504129,0.1267579205495871,0.1246919693777402,15.3,0.0054764512595837,35.13719939285715,-2.4961339404761773,2.872230172365334,5.86618774151395,60.0,0.010825946333391998,-0.08333333333333333,-0.013888888888888692,-0.06327287483124344
1879,1879,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983260.0,55.970067666666665,11.031755666666667,15.3,38.0,2020-01-02 17:41:00,266209000,3.953472380188636,1.8760875269576225,164.20000000000005,-37.29414952461733,-23.965648310769524,0.9554150521769404,0.0445849478230595,0.0891226184037547,15.3,0.0,35.64999999999998,-2.3500000000000227,2.8658306317746898,4.3760311093181645,240.0,-0.0034238738636053166,0.015277777777778093,0.003472222222222173,-0.06208985967482439
1885,1885,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983320.0,55.97346866666667,11.036502,15.466666666666669,38.0,2020-01-02 17:42:00,266209000,3.633597570734149,1.668218474826972,164.20000000000005,-37.54944458518106,-24.16510667210613,0.9630699689727704,0.0369300310272296,0.079861190589001,15.410714694285716,-0.0036175844211823,35.16249285000002,-2.837507149999979,2.8658306317746898,3.9982476393789237,60.0,-0.00127581946597165,0.0,0.027777777777777974,-0.06296391165654014
1889,1889,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983380.0,55.976816,11.041215666666666,15.5,37.53333333333336,2020-01-02 17:43:00,266209000,3.314022411855795,1.4613965879873216,164.66666666666663,-37.57082386620484,-23.937559742925803,0.9403654994466016,0.0596345005533984,0.0716987234902465,15.6,0.0064516129032257,36.38018351904762,-1.15314981428574,2.8739755016173287,3.6219365722860863,60.0,0.0037840782543614657,-0.07777777777777335,0.00555555555555524,-0.06271851118213956
1895,1895,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983440.0,55.98030233333333,11.045682666666666,15.3,36.03333333333336,2020-01-02 17:44:00,266209000,2.984069098388639,1.2624544194591034,165.36666666666667,-37.80534584097089,-22.885615212849185,0.8069868930045745,0.1930131069954255,0.0649119319729373,15.6,0.0196078431372548,36.31406438333333,0.2807310499999644,2.8861928063812896,3.240132643144383,60.0,0.022229767740337854,-0.25,-0.033333333333333215,-0.06363398819028387
1901,1901,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983500.0,55.98382766666667,11.050049666666666,15.4,34.93333333333334,2020-01-02 17:45:00,266209000,2.652992495799237,1.068035892795684,166.26666666666665,-38.49609841349923,-22.55423750373436,0.7351674835481533,0.2648325164518467,0.0564141589591732,15.7,0.0194805194805194,35.282859119999976,0.3495257866666392,2.9019007696492385,2.8599073151182606,60.0,0.011969901576070197,-0.18333333333333712,0.016666666666666607,-0.06337088800435375
1907,1907,ca2f2cc149,246518000,Cargo,16.0,105.0,5.0,0,1577983560.0,55.98731766666667,11.054617666666664,15.266666666666667,36.633333333333326,2020-01-02 17:46:00,266209000,2.3251786331021247,0.8642223545088993,167.9484848484849,-37.24842869932288,-23.852986462814723,0.9185213347034232,0.0814786652965768,0.0460310816641659,15.708159848571428,0.0289187673736742,36.28463750142853,-0.3486958319047915,2.931254034341871,2.4805918555593887,60.0,-0.030558975192544982,0.28333333333333144,-0.022222222222222143,-0.06321924325981199
1918,1918,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577982840.0,56.074327,11.11652,12.6,201.5,2020-01-02 17:34:00,266209000,-1.4875914235821286,-0.6375292727106555,0.6999999999999886,9.29008374394966,3.4680315335396994,0.2700184523212928,0.7299815476787073,0.1675338847934055,12.5,-0.0079365079365079,208.084390075,6.584390074999988,0.012217304763960109,1.6184473476384955,60.0,-0.0009243404584004892,0.0,-0.016666666666666607,-0.014108119768703261
1927,1927,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577982900.0,56.071087,11.11421,12.6,202.2,2020-01-02 17:35:00,266209000,-1.4102841371031951,-0.6072446901856678,0.0,8.998742184978353,3.6723186623825086,0.1002900478206466,0.8997099521793533,0.1599410566859094,12.51052328,-0.007101326984127,207.680046144,5.480046144000028,0.0,1.535463272476288,60.0,0.028288067416774348,0.11666666666666477,0.0,-0.013830679193701253
1933,1933,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577982960.0,56.06802,11.111343,12.5,210.2,2020-01-02 17:36:00,266209000,-1.3431413237629897,-0.558752519588008,-8.0,7.322109550494199,6.640482543740454,0.6210401558403883,0.3789598441596117,0.105184901394894,12.6,0.0079999999999999,207.26671775,-2.9332822499999907,-0.13962634015954636,1.4547278074422527,60.0,-0.08679168466995694,1.3333333333333333,-0.016666666666666607,-0.01345591083900588
1939,1939,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983020.0,56.0650156,11.1082494,12.6,208.28,2020-01-02 17:37:00,266209000,-1.2807245945562329,-0.5030004299637635,-6.080000000000041,7.891003054690548,6.022124608636501,0.4976548472725929,0.502345152727407,0.1048231183897038,12.6,0.0,207.43408065,-0.8459193500000026,-0.10611601852125595,1.375959635906867,60.0,0.020564218094632547,-0.3199999999999979,0.016666666666666607,-0.013128028589230937
1945,1945,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983080.0,56.06193588888889,11.105399,12.5,207.24444444444444,2020-01-02 17:38:00,266209000,-1.2138373025027662,-0.4557972905137887,-4.04444444444448,7.845214593132709,5.226985572620404,0.4039722381196777,0.5960277618803222,0.1093266805488679,12.50650190909091,0.0005201527272727,207.7411709818182,0.4967265373737461,-0.07058887196954906,1.2965925215683234,60.0,0.015613768192152544,-0.17259259259259352,-0.016666666666666607,-0.013227852389757285
1951,1951,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983140.0,56.05889588888889,11.102444333333334,12.5,208.56666666666663,2020-01-02 17:39:00,266209000,-1.1502389330014078,-0.4052823583763488,-6.366666666666674,7.481979870373621,5.963497738673123,0.5229952312659601,0.4770047687340398,0.0896697170414565,12.5,0.0,207.811243924,-0.7554227426666387,-0.11111929571030578,1.2195504880911294,60.0,-0.019837165524380408,0.22037037037036575,0.0,-0.01284033891286566
1957,1957,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983200.0,56.05586,11.099617,12.6,207.0,2020-01-02 17:40:00,266209000,-1.0859240091581603,-0.3596198549071406,-4.7999999999999545,7.964861407263129,5.463964609923291,0.4317633135952864,0.5682366864047135,0.0880321675696317,12.528038154545454,-0.0057112575757575,207.12803815454544,0.1280381545454361,-0.08377580409572702,1.1439219351466101,60.0,0.015205319611778947,-0.26111111111110574,0.016666666666666607,-0.012604758824086551
1963,1963,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983260.0,56.05270122222223,11.096721444444444,12.6,207.6222222222222,2020-01-02 17:41:00,266209000,-1.015182503502634,-0.3105458741744237,-5.422222222222217,7.8428228888612495,5.700297445500551,0.4622436359659842,0.5377563640340157,0.07618743957282,12.5,-0.0079365079365079,206.9993758189091,-0.6228464033131047,-0.09463563055258134,1.0616186958530038,60.0,-0.0050800537284496254,0.10370370370370097,0.0,-0.01371720654893438
1969,1969,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983320.0,56.0496104,11.0937836,12.6,208.04,2020-01-02 17:42:00,266209000,-0.944617897481819,-0.2598746821882095,-5.840000000000032,7.759445770567538,5.85822829979298,0.4790498731331266,0.5209501268668734,0.0655665443790295,12.5,-0.0079365079365079,207.7796522909091,-0.2603477090908939,-0.1019272283164694,0.9797131328533853,60.0,-0.0028010395278570597,0.06962962962963104,0.0,-0.01365092716660308
1975,1975,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983380.0,56.0465104,11.09095,12.6,206.8,2020-01-02 17:43:00,266209000,-0.8764460366114926,-0.2127414287405719,-4.600000000000023,8.183517021915202,5.461167018530956,0.4236929113185503,0.5763070886814496,0.0613166551648992,12.4,-0.0158730158730158,212.63636363636363,5.836363636363615,-0.08028514559173956,0.9018960974494643,60.0,0.009226160302429379,-0.20666666666666345,0.0,-0.012969505900653508
1981,1981,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983440.0,56.0434386,11.0880374,12.5,208.1,2020-01-02 17:44:00,266209000,-0.812012907479215,-0.1633480829212939,-6.7000000000000455,7.679277456153496,6.054268809609163,0.4895138392886135,0.5104861607113865,0.0474036396903373,12.4,-0.0079999999999999,212.7888888888889,4.688888888888897,-0.11693705988362087,0.8282798790909447,60.0,-0.010970154661677186,0.21666666666666382,-0.016666666666666607,-0.012269369726419935
1987,1987,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983500.0,56.040367545454544,11.08515709090909,12.6,207.2,2020-01-02 17:45:00,266209000,-0.7464212021426935,-0.1138583676376075,-6.0,7.829325552267424,5.782790976623518,0.4673156976155331,0.532684302384467,0.0412136284244433,12.5,-0.0079365079365079,210.8761244690909,3.6761244690909214,-0.10471975511965978,0.7550551893002553,60.0,0.003699690278846738,-0.15000000000000094,0.016666666666666607,-0.012204114965114901
1993,1993,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983560.0,56.037279454545455,11.082305727272727,12.5,208.29090909090908,2020-01-02 17:46:00,266209000,-0.6786782823795394,-0.0679457006842704,-3.7090909090909454,7.961421414060533,5.370483169405317,0.4445552902356454,0.5554447097643547,0.0359289840749442,12.5,0.0,209.1293611463636,0.8384520554545247,-0.06473584861942668,0.682070985466409,60.0,0.003793401229981286,0.18181818181818224,-0.016666666666666607,-0.012164033972307716
1999,1999,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983620.0,56.03434054545454,11.079062545454546,12.4,212.6090909090909,2020-01-02 17:47:00,266209000,-0.6145034939743549,-0.0192246661627283,-2.409090909090878,7.36801348757306,5.460573215244639,0.4772828814176845,0.5227171185823155,0.0251144919496614,12.5,0.0080645161290322,210.44545454545457,-2.1636363636363285,-0.042046568343499215,0.6148041410854016,60.0,-0.00545459853033986,0.7196969696969688,-0.016666666666666607,-0.011211140730167898
2005,2005,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983680.0,56.031347,11.075937,12.5,208.9,2020-01-02 17:48:00,266209000,-0.5434031202467281,0.0176002235311263,4.7090909090908895,8.80656649907664,3.4578997384482677,0.379016581528793,0.6209834184712071,0.035414991545303,12.6,0.0079999999999999,209.0617967,0.161796699999968,0.082189141139369,0.5436880713812154,60.0,0.016377716648148594,-0.618181818181815,0.016666666666666607,-0.011852678284031026
2011,2011,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983740.0,56.028387,11.07278,12.5,212.2,2020-01-02 17:49:00,266209000,-0.4737287430902297,0.0527633345298537,1.4363636363636374,7.937435722244064,4.5493288497961455,0.4249100606403249,0.5750899393596751,0.0182861199175134,12.6,0.0079999999999999,209.18129770181812,-3.018702298181836,0.025069274710464023,0.47665804461957645,60.0,-0.007648913185255328,0.5499999999999972,0.0,-0.011171671126939833
2017,2017,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983800.0,56.025407,11.069562,12.6,209.6,2020-01-02 17:50:00,266209000,-0.4047916872195182,0.088869578999074,4.836363636363672,8.485067321866717,3.3140290994165724,0.4068102279978283,0.5931897720021717,0.0185761257452948,12.6,0.0,209.80622159,0.2062215900000126,0.08441046927827184,0.4144322768722254,60.0,0.0030166387737494325,-0.4333333333333324,0.016666666666666607,-0.010370961291225176
2023,2023,ca2f2cc149,257409000,Tanker,22.0,140.0,8.8,0,1577983860.0,56.022353,11.06653,12.6,209.6,2020-01-02 17:51:00,266209000,-0.3313018020622832,0.1172891503520978,4.899999999999977,8.494831086705945,3.299805818691029,0.4063898445949725,0.5936101554050275,0.0100583268026703,12.6,0.0,209.721690264,0.1216902639999943,0.08552113334772175,0.35145074881131394,60.0,7.006390047596216e-05,0.0,0.0,-0.010496921343485241
2035,2035,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577982840.0,56.049582,11.097572,7.5,202.2,2020-01-02 17:34:00,257409000,1.4877662843730282,0.6371211032139541,-0.7000000000000455,-9.29008374394966,-3.4680315335396994,0.1012746002942613,0.8987253997057386,0.1678737242973909,7.6,0.0133333333333332,201.4,-0.799999999999983,-0.012217304763961101,1.6184473476383752,60.0,-0.0003604410822900343,0.0,0.0,-0.01410811976869882
2044,2044,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577982900.0,56.047628,11.096163,7.6,202.2,2020-01-02 17:35:00,257409000,1.4104427694194257,0.6068761449552581,0.0,-8.998742184978353,-3.6723186623825086,0.0376890748210899,0.96231092517891,0.1599146863692213,7.7,0.0131578947368421,202.08597301818185,-0.1140269818181707,0.0,1.5354632724761914,60.0,0.010597587578861903,0.0,0.016666666666666607,-0.013830679193697293
2051,2051,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983020.0,56.043712,11.093302,7.6,202.2,2020-01-02 17:37:00,257409000,1.280833423292549,0.5027232453562028,6.080000000000041,-7.891003054690548,-6.022124608636501,0.9062357288203656,0.0937642711796344,0.1031019375276429,7.691969977272728,0.0121013127990431,201.63789840909087,-0.5621015909090659,0.10611601852125595,1.3759596359068034,120.0,-0.07237888783327297,0.0,0.0,-0.01329196971411567
2057,2057,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983080.0,56.041745,11.091855,7.7,203.2,2020-01-02 17:38:00,257409000,1.2139266580753465,0.4555592560806905,4.04444444444448,-7.845214593132709,-5.226985572620404,0.7220014643279603,0.2779985356720397,0.1095016610721907,7.7,0.0,202.19411054545452,-1.005889454545439,0.07058887196954906,1.2965925215682725,60.0,0.030705710748734214,0.16666666666666666,0.016666666666666757,-0.013227852389755138
2063,2063,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983140.0,56.039763,11.090402,7.7,202.2,2020-01-02 17:39:00,257409000,1.1503095752377996,0.4050818116374138,6.366666666666674,-7.481979870373621,-5.963497738673123,0.9487484500991942,0.0512515499008058,0.0870436329008544,7.6,-0.012987012987013,201.66856624,-0.5314337599999988,0.11111929571030578,1.2195504880910901,60.0,-0.03779116429520565,-0.16666666666666666,0.0,-0.012840338912863736
2069,2069,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983200.0,56.037797,11.088932,7.7,202.2,2020-01-02 17:40:00,257409000,1.085979626155375,0.3594518678278454,4.800000000000011,-7.964861407263129,-5.463964609923291,0.7806188076905355,0.2193811923094645,0.0879461580639983,7.7,0.0,201.11615231636364,-1.0838476836363498,0.08377580409572802,1.1439219351465792,60.0,0.028021607068109786,0.0,0.0,-0.012604758824085146
2075,2075,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983260.0,56.035815,11.087495,7.7,202.2,2020-01-02 17:41:00,257409000,1.015223974356913,0.3104102725032446,5.422222222222217,-7.8428228888612495,-5.700297445500551,0.8381628163180446,0.1618371836819554,0.0753230291918361,7.6,-0.012987012987013,201.87972168181815,-0.3202783181818063,0.09463563055258134,1.061618695852981,60.0,-0.009590668104584851,0.0,0.0,-0.013717206548933047
2081,2081,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983320.0,56.033898,11.086063,7.7,202.2,2020-01-02 17:42:00,257409000,0.944646937152586,0.2597691028848509,5.840000000000032,-7.759445770567538,-5.85822829979298,0.8696089559336853,0.1303910440663147,0.0640899476952841,7.6,-0.012987012987013,203.4,1.200000000000017,0.1019272283164694,0.9797131328533684,60.0,-0.0052410232692734525,0.0,0.0,-0.0136509271666021
2087,2087,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983380.0,56.031932,11.08463,7.6,202.2,2020-01-02 17:43:00,257409000,0.8764654964511674,0.2126612426493361,4.600000000000023,-8.183517021915202,-5.461167018530956,0.7658052031132473,0.2341947968867527,0.0615506494515622,7.692347580000001,0.0121509973684211,208.68482084,6.484820840000026,0.08028514559173956,0.901896097449452,60.0,0.017300625470073005,0.0,-0.016666666666666757,-0.01296950590065273
2093,2093,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983440.0,56.029932,11.083185,7.6,201.4,2020-01-02 17:44:00,257409000,0.8120243793387616,0.1632910452731389,6.699999999999989,-7.679277456153496,-6.054268809609163,0.8957498876462558,0.1042501123537441,0.0450853398352339,7.693006566363636,0.0122377061004785,208.81530014,7.415300139999999,0.11693705988361988,0.8282798790909358,60.0,-0.021657447422168102,-0.1333333333333305,0.0,-0.012269369726419363
2099,2099,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983500.0,56.027952,11.081775,7.7,201.2,2020-01-02 17:45:00,257409000,0.7464267753686522,0.1138218252445044,6.0,-7.829325552267424,-5.782790976623518,0.8546338291579829,0.145366170842017,0.0400732399838699,7.68565916,-0.0018624467532467,212.58527328,11.385273280000009,0.10471975511965978,0.755055189300249,60.0,0.006852676414712151,-0.03333333333333618,0.016666666666666757,-0.012204114965114476
2105,2105,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983560.0,56.02599072727273,11.080287545454546,7.6,204.58181818181816,2020-01-02 17:46:00,257409000,0.678680266975625,0.0679258745472372,3.7090909090909454,-7.961421414060533,-5.370483169405317,0.7866617561703075,0.2133382438296924,0.0359885550891615,7.7,0.0131578947368421,213.02687321272728,8.445055030909117,0.06473584861942668,0.6820709854664049,60.0,0.011328678831279235,0.5636363636363626,-0.016666666666666757,-0.012164033972307345
2111,2111,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983620.0,56.02411927272728,11.078491545454543,7.7,210.2,2020-01-02 17:47:00,257409000,0.614503652843106,0.0192195873585882,2.409090909090878,-7.36801348757306,-5.460573215244639,0.8085743832899853,0.1914256167100146,0.0245091094900212,7.724298303090909,0.00315562377804,213.68875414363637,3.4887541436363563,0.042046568343499215,0.6148041410853988,60.0,-0.0036521045199463024,0.9363636363636374,0.016666666666666757,-0.011211140730167676
2117,2117,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983680.0,56.02230836363636,11.076459727272727,7.7,213.6090909090909,2020-01-02 17:48:00,257409000,0.5434032533936972,-0.0175961121663073,-4.709090909090946,-8.80656649907664,-3.4578997384482677,0.5532092317901247,0.4467907682098753,0.0356739163882272,7.998569180909091,0.0387752182998819,214.48998426636365,0.880893357272754,-0.08218914113936998,0.5436880713812139,60.0,0.04256085858331012,0.5681818181818178,0.0,-0.011852678284030823
2123,2123,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983740.0,56.02050727272727,11.074347,7.8,213.63636363636363,2020-01-02 17:49:00,257409000,0.4737299396475979,-0.0527525902874968,-1.4363636363636942,-7.937435722244064,-4.5493288497961455,0.6756737189919858,0.3243262810080142,0.0176358898549142,7.994081093636364,0.0248821914918415,214.45856765545452,0.8222040190909183,-0.025069274710465016,0.4766580446195755,60.0,-0.020410747866976848,0.004545454545455148,0.016666666666666607,-0.01117167112693973
2129,2129,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983800.0,56.01867390909091,11.072201181818182,7.990909090909091,214.43636363636364,2020-01-02 17:50:00,257409000,0.4047950815089526,-0.0888541169538976,-4.836363636363672,-8.485067321866717,-3.3140290994165724,0.5917459363620656,0.4082540636379344,0.0188351742327601,7.998006024545455,0.0008881259385665,214.5,0.0636363636363626,-0.08441046927827184,0.4144322768722249,60.0,0.013987963771653364,0.13333333333333522,0.03181818181818189,-0.010370961291225103
2135,2135,ca2f2cc149,266209000,Tanker,26.0,177.0,10.1,0,1577983860.0,56.01684227272728,11.070013,7.990909090909091,214.5,2020-01-02 17:51:00,257409000,0.3313077140311135,-0.1172724497207721,-4.899999999999977,-8.494831086705945,-3.299805818691029,0.590127379882687,0.4098726201173129,0.0102829765063787,8.0,0.0011376564277587,212.329558945,-2.1704410549999977,-0.08552113334772175,0.35145074881131366,60.0,0.000269759413229755,0.010606060606060433,0.0,-0.010496921343485205
2147,2147,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889660.0,56.147507,11.2138831,7.2,225.0,2020-01-01 15:41:00,636015565,0.8292962801491208,1.101161735005882,0.818181818181813,-3.3799944135007767,-3.7646880688665862,0.1886934598288162,0.8113065401711839,0.2831990946904952,7.0,-0.0277777777777778,224.0,-1.0,0.014279966607226243,1.3785098791486166,60.0,0.007593800990750299,-0.16666666666666666,0.011666666666666714,-0.008784752783424091
2153,2153,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889720.0,56.1461281,11.2112732,7.1,227.0,2020-01-01 15:42:00,636015565,0.793086173819784,1.066328444376763,-0.7818181818181529,-3.54819173470092,-3.430203067566371,0.3504992727899385,0.6495007272100615,0.2890949661615011,7.1,0.0,222.6,-4.400000000000006,-0.013645301424682435,1.3289251410034624,60.0,-0.0269676354935204,0.3333333333333333,-0.016666666666666757,-0.008264123024192363
2159,2159,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889780.0,56.1448032,11.2085901,7.1,228.0,2020-01-01 15:43:00,636015565,0.7578564812013284,1.034906527003513,-2.5363636363636037,-3.766419999930076,-2.957061449618253,0.5864330742178809,0.413566925782119,0.3007800516873116,7.1,0.0,223.0,-5.0,-0.044267896482401065,1.282722871758874,60.0,-0.03932230023799041,0.16666666666666666,0.0,-0.007700378207431413
2165,2165,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889840.0,56.14341633333333,11.205972,7.1,225.66666666666663,2020-01-01 15:44:00,636015565,0.7231433612720057,1.0034877559650297,-0.2066666666665924,-3.3077680703448618,-3.2903384642071725,0.3270570344811115,0.6729429655188884,0.2845539099545248,7.1,0.0,223.0,-2.6666666666666288,-0.0036070137874536514,1.236900965042677,60.0,0.04322933995612824,-0.3888888888888952,0.0,-0.007636984452699484
